144,144,144900,4781700,3,2,1420,33.015,House for sale,6417 Chaprice Ln Montgomery AL 36117,https://www.zillow.com/homedetails/6417-Chaprice-Ln-Montgomery-AL-36117/118921708_zpid/
145,145,262000,8646000,3,3,1530,35.5725,House for sale,722 Hunter Ct Auburn AL 36832,https://www.zillow.com/homedetails/722-Hunter-Ct-Auburn-AL-36832/90652342_zpid/
146,146,199000,6567000,5,2,2560,59.52,Home for sale,103 McKenzie Ct Verbena AL 36091,https://www.zillow.com/homedetails/103-McKenzie-Ct-Verbena-AL-36091/250260311_zpid/
147,147,395000,13035000,3,2,2100,48.825,House for sale,3013 Mallard Point Dr SE Owens Cross Roads AL 35763,https://www.zillow.com/homedetails/3013-Mallard-Point-Dr-SE-Owens-Cross-Roads-AL-35763/109331351_zpid/
148,148,350000,11550000,3,2,1761,40.94325,House for sale,2668 Creekview Dr Vestavia Hills AL 35226,https://www.zillow.com/homedetails/2668-Creekview-Dr-Vestavia-Hills-AL-35226/1054657_zpid/
149,149,2900000,95700000,4,7,9700,225.525,House for sale,1433 Hughes Rd Madison AL 35758,https://www.zillow.com/homedetails/1433-Hughes-Rd-Madison-AL-35758/92154612_zpid/
150,150,289900,9566700,4,2,2037,47.36025,New construction,1093 Burlington Way N Mobile AL 36608,https://www.zillow.com/homedetails/1093-Burlington-Way-N-Mobile-AL-36608/2065511960_zpid/
151,151,89900,2966700,3,2,1623,37.73475,House for sale,1417 Bancroft Ave Montgomery AL 36116,https://www.zillow.com/homedetails/1417-Bancroft-Ave-Montgomery-AL-36116/72830240_zpid/
152,152,280000,9240000,4,2,1825,42.43125,House for sale,13590 Charmont Way Loxley AL 36551,https://www.zillow.com/homedetails/13590-Charmont-Way-Loxley-AL-36551/196082198_zpid/
153,153,165900,5474700,4,2,2025,47.08125,House for sale,156 Bonds Chapel Rd Albertville AL 35950,https://www.zillow.com/homedetails/156-Bonds-Chapel-Rd-Albertville-AL-35950/108358651_zpid/
154,154,179000,5907000,3,2,2304,53.568,House for sale,211 County Road 1814 Joppa AL 35087,https://www.zillow.com/homedetails/211-County-Road-1814-Joppa-AL-35087/2070853400_zpid/
155,155,899900,29696700,4,4,5726,133.1295,House for sale,1320 Crown Cir Tuscaloosa AL 35406,https://www.zillow.com/homedetails/1320-Crown-Cir-Tuscaloosa-AL-35406/35744029_zpid/
156,156,186900,6167700,4,3,1532,35.619,House for sale,50 Poplar Dr Alexandria AL 36250,https://www.zillow.com/homedetails/50-Poplar-Dr-Alexandria-AL-36250/109214862_zpid/
157,157,365000,12045000,4,2,1859,43.22175,Multi-family home for sale,3701 Sierra Dr Tuscaloosa AL 35406,https://www.zillow.com/homedetails/3701-Sierra-Dr-Tuscaloosa-AL-35406/35743796_zpid/
158,158,479900,15836700,3,3,2383,55.40475,House for sale,126 Pinnacle Ct Fairhope AL 36532,https://www.zillow.com/homedetails/126-Pinnacle-Ct-Fairhope-AL-36532/84396007_zpid/
159,159,249900,8246700,3,2,2586,60.1245,House for sale,164 Lakeview Dr Roanoke AL 36274,https://www.zillow.com/homedetails/164-Lakeview-Dr-Roanoke-AL-36274/113738056_zpid/
160,160,184900,6101700,3,2,2236,51.987,House for sale,2508 Bow String Dr Birmingham AL 35214,https://www.zillow.com/homedetails/2508-Bow-String-Dr-Birmingham-AL-35214/920986_zpid/
161,161,439900,14516700,3,4,3188,74.121,House for sale,3000 McGuire Dr Muscle Shoals AL 35661,https://www.zillow.com/homedetails/3000-McGuire-Dr-Muscle-Shoals-AL-35661/222879674_zpid/
162,162,215000,7095000,4,3,2759,64.14675,House for sale,13342 E State Highway 52 Hartford AL 36344,https://www.zillow.com/homedetails/13342-E-State-Highway-52-Hartford-AL-36344/109331895_zpid/
163,163,219900,7256700,3,2,2000,46.5,House for sale,4821 Longview Rd Tuscaloosa AL 35405,https://www.zillow.com/homedetails/4821-Longview-Rd-Tuscaloosa-AL-35405/50866375_zpid/
164,164,299000,9867000,3,2,2722,63.2865,House for sale,353 McDonald Ave Mobile AL 36604,https://www.zillow.com/homedetails/353-McDonald-Ave-Mobile-AL-36604/51022622_zpid/
165,165,460000,15180000,3,2,2098,48.7785,House for sale,123 Eden Ln Huntsville AL 35811,https://www.zillow.com/homedetails/123-Eden-Ln-Huntsville-AL-35811/121337730_zpid/
166,166,65000,2145000,2,2,1898,44.1285,House for sale,10 Sunset Dr Tallassee AL 36078,https://www.zillow.com/homedetails/10-Sunset-Dr-Tallassee-AL-36078/130577_zpid/
167,167,79900,2636700,3,2,1134,26.3655,House for sale,3001 W Curry Dr Mobile AL 36605,https://www.zillow.com/homedetails/3001-W-Curry-Dr-Mobile-AL-36605/2066787973_zpid/
168,168,749900,24746700,5,6,7476,173.817,House for sale,801 Bellevue Dr Gadsden AL 35904,https://www.zillow.com/homedetails/801-Bellevue-Dr-Gadsden-AL-35904/75985354_zpid/
169,169,899900,29696700,3,2,1200,27.9,House for sale,352 Bernard Ct W Gulf Shores AL 36542,https://www.zillow.com/homedetails/352-Bernard-Ct-W-Gulf-Shores-AL-36542/72785915_zpid/
170,170,189900,6266700,3,2,2074,48.2205,House for sale,1416 Forest Dale Dr Mobile AL 36618,https://www.zillow.com/homedetails/1416-Forest-Dale-Dr-Mobile-AL-36618/50985445_zpid/
171,171,225000,7425000,3,2,1761,40.94325,House for sale,6171 Northwoods Ct Mobile AL 36608,https://www.zillow.com/homedetails/6171-Northwoods-Ct-Mobile-AL-36608/50990645_zpid/
172,172,399000,13167000,3,2,2478,57.6135,House for sale,1736 Shades View Ln Vestavia Hills AL 35216,https://www.zillow.com/homedetails/1736-Shades-View-Ln-Vestavia-Hills-AL-35216/1013929_zpid/
173,173,425000,14025000,3,2,2300,53.475,House for sale,1823 Riverview Cir Scottsboro AL 35769,https://www.zillow.com/homedetails/1823-Riverview-Cir-Scottsboro-AL-35769/229234097_zpid/
174,174,68900,2273700,3,2,1616,37.572,House for sale,406 W Mobile St Florence AL 35630,https://www.zillow.com/homedetails/406-W-Mobile-St-Florence-AL-35630/2066615259_zpid/
175,175,575000,18975000,5,6,4567,106.18275,Coming soon,5500 Lake Cyrus Ln Hoover AL 35244,https://www.zillow.com/homedetails/5500-Lake-Cyrus-Ln-Hoover-AL-35244/55539897_zpid/
176,176,240000,7920000,3,2,1400,32.55,House for sale,1909 Hanson Ct Opelika AL 36801,https://www.zillow.com/homedetails/1909-Hanson-Ct-Opelika-AL-36801/76020129_zpid/
177,177,159000,5247000,3,2,1251,29.08575,House for sale,212 10th Ave N Birmingham AL 35204,https://www.zillow.com/homedetails/212-10th-Ave-N-Birmingham-AL-35204/941961_zpid/
178,178,664900,21941700,4,3,2653,61.68225,House for sale,246 Pine Mountain Trl Sterrett AL 35147,https://www.zillow.com/homedetails/246-Pine-Mountain-Trl-Sterrett-AL-35147/2065566701_zpid/
179,179,275000,9075000,1,1,850,19.7625,House for sale,9070 Bay Rd S Foley AL 36535,https://www.zillow.com/homedetails/9070-Bay-Rd-S-Foley-AL-36535/120126721_zpid/
